house_id,ukut_id,ИТП,Дата введения,Марка,система,точка расположения,номер прибора,Дата поверки,Дата очередной поверки,Повторный ввод,Год поверки,arshin,vri_id,org_title,mit_number,mit_title,mit_notation,mi_modification,mi_number,verification_date,valid_date,result_docnum,applicability,sticker_num
sverdlova-3,sverdlova-3-itp1,ИТП-1,13/07/2015,ВСГ-20,гвс,Т-4,231012281,,19/05/2029,до 05.05.2029,замена 2024,0,1-248238264,"АО ""ТЕПЛОВОДОМЕР""",51794-12,Счетчики холодной и горячей воды,"ВСХ, ВСХд, ВСГ, ВСГд, ВСТ",ВСГ-20,231012281,19.05.2023,18.05.2029,С-БХТ/19-05-2023/248238264,true,
sverdlova-4,sverdlova-4-itp1,ИТП-1,13/07/2015,MTWI-32,гвс,Т-3,10020048404,,04/08/2027,до 04.08.2027,замена 2023,0,,,,,,,,,,,,
sverdlova-4,sverdlova-4-itp1,ИТП-1,13/07/2015,СГВ-20,гвс,Т-4,54450629,,06/07/2029,до 04.08.2027,замена 2023,1,1-264137775,"ООО ПКФ ""БЕТАР""",16078-13,Счетчики холодной воды и горячей воды,"СХВ (СХВ-15, СХВ-15Д, СХВ-20, СХВ-20Д) и СГВ (СГВ-15, СГВ-15Д, СГВ-20, СГВ-20Д)",СГВ-20,54450629,06.07.2023,05.07.2029,С-БУБ/06-07-2023/264137775,true,
sverdlova-7,sverdlova-7-itp1,ИТП-1,10/12/2015,ZR-25,гвс,Т-3,20041857,,23/03/2026,23/03/2026,замена 2022,1,1-157519034,"ООО НПП ""ЧИЗ""",50593-12,Микрометры,"МК, МЛ, МТ, МЗ",МК225,20041857,20.05.2022,19.05.2023,С-ВДЧ/20-05-2022/157519034,true,Нет данных
sverdlova-7,sverdlova-7-itp1,ИТП-1,10/12/2015,ВСТ-15,гвс,Т-4,40328519,,14/04/2031,23/03/2026,поверка 2025,1,1-426863362,"ФБУ ""УРАЛТЕСТ""",51794-12,Счетчики холодной и горячей воды,"ВСХ, ВСХд, ВСГ, ВСГд, ВСТ",ВСТ,40328519,15.04.2025,14.04.2031,С-СЕ/15-04-2025/426863362,true,
sverdlova-8,sverdlova-8-itp1,ИТП-1,13/07/2015,ВСТН-32,гвс,Т-3,232001470,,02/03/2027,до 02.03.2027,Замена 2023,1,1-227995935,"АО ""ТЕПЛОВОДОМЕР""",61402-15,Счетчики воды крыльчатые,"ВСХН, ВСХНд, ВСГН, ВСГНд, ВСТН",ВСТН-32,232001470,02.03.2023,01.03.2027,С-БХТ/02-03-2023/227995935,true,
sverdlova-8,sverdlova-8-itp1,ИТП-1,13/07/2015,ВСТ-20,гвс,Т-4,10050227463,,15/03/2029,до 02.03.2027,замена 2023,0,,,,,,,,,,,,
sverdlova-13,sverdlova-13-itp1,ИТП-1,13/07/2015,ВСТ-Н-32,гвс,Т-3,40344347,,09/09/2025,до 09.09.2025,замена 2022,0,1-95426482,"АО ""ТЕПЛОВОДОМЕР""",61402-15,Счетчики воды крыльчатые,"ВСХН, ВСХНд, ВСГН, ВСГНд, ВСТН",ВСТН-32,40344347,09.09.2021,08.09.2025,С-БХТ/09-09-2021/95426482,true,
sverdlova-13,sverdlova-13-itp1,ИТП-1,13/07/2015,Zenner-25,гвс,Т-4,1002004,,23/11/2028,до 09.09.2025,замена 2023,9,1-463951710,"АО ""КОНЦЕРН ""СОЗВЕЗДИЕ""",22088-07,Штангенциркули,"ШЦ-I, ШЦ-II, ШЦ-III",ШЦ-II,1002004,04.09.2025,03.09.2027,С-АФТ/04-09-2025/463951710,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,5300808,,17/02/2027,до 15.09.2025,поверка 2023,1,1-226519150,"ФБУ ""УРАЛТЕСТ""",30485-05,Теплорегистраторы,КАРАТ,2001-01,5300808,17.02.2023,16.02.2027,С-СЕ/17-02-2023/226519150,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-1,201001762,,23/06/2026,до 15.09.2025,поверка 2022,2,1-188504629,"ООО ""СПК ЭКОНОМИ""",42880-09,"Счетчики холодной и горячей воды крыльчатые, одноструйные, сухоходные","S, мод. S100, S2000",Elster S100,201001762,21.09.2022,21.09.2026,С-ВШФ/21-09-2022/188504629,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-2,201032999,,28/06/2026,до 15.09.2025,поверка 2022,0,,,,,,,,,,,,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,КТПТР-01-60,отопление,термопары,7100/7100А,,31/05/2026,до 15.09.2025,поверка 2022,2,1-457930671,"ООО ""ФИРМА ЭТАЛОН-Р""",39145-08,Комплекты термометров сопротивления из платины технические разностные,"КТПТР-04, КТПТР-05, КТПТР-05/1",КТПТР-04,7100/7100А,19.08.2025,18.08.2029,С-ГЯП/19-08-2025/457930671,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,ВСТ-20,гвс,Т-3,40142912,,10/02/2025,до 15.09.2025,замена 2021,1,1-61085553,Индивидуальный предприниматель Дьяченко Алексей Олегович,55359-13,Счетчики воды крыльчатые,Тайпит,ХЛ15,40142912,01.05.2021,30.04.2027,С-ГШИ/01-05-2021/61085553,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,ВСТ-15,гвс,Т-4,248007330,,20/02/2030,до 15.09.2025,замена 2024,3,1-325071076,"ООО ""ВОДОМЕР""",51794-12,Счетчики холодной и горячей воды,"ВСХ, ВСХд, ВСГ, ВСГд, ВСТ",ВСХд-15,248007330,20.03.2024,19.03.2030,С-ДЧН/20-03-2024/325071076,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,КТПТР-06-35,гвс,термопары,1568/1568А,,31/05/2026,до 15.09.2025,поверка 2022,5,1-475779048,"ФБУ ""Мордовский ЦСМ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,1568/1568А,21.10.2025,20.10.2029,С-АК/21-10-2025/475779048,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22210612,,01/07/2028,до 15.09.2025,поверка 2024,2,1-356035505,"ООО""ЦПК""",16078-13,Счетчики холодной воды и горячей воды,"СХВ (СХВ-15, СХВ-15Д, СХВ-20, СХВ-20Д) и СГВ (СГВ-15, СГВ-15Д, СГВ-20, СГВ-20Д)",СГВ-15,22210612,01.07.2024,30.06.2030,С-ГЦК/01-07-2024/356035505,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 5.2.1-Б-25,отопление,Т-1,25590510,,26/06/2027,до 15.09.2025,поверка 2023,1,1-257200339,"ФБУ ""УРАЛТЕСТ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,исп. МФ-5.2-Б-25,25590510,26.06.2023,25.06.2027,С-СЕ/26-06-2023/257200339,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 5.2.1-Б-25,отопление,Т-2,25579110,,31/07/2028,до 15.09.2025,поверка 2024,1,1-359948060,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2-Б-25,25579110,01.08.2024,31.07.2028,С-БУТ/01-08-2024/359948060,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,КТСП-Н-60,отопление,термопары,12685г/12685х,,24/06/2028,до 15.09.2025,поверка 2024,0,1-278071273,"ГБУ ""ЕИРЦ ГОРОДА МОСКВЫ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,12685г/12685х,15.09.2023,14.09.2027,С-ДЛС/15-09-2023/278071273,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 2.2.1-Б-20,гвс,Т-3,20005478,,14/07/2028,до 15.09.2025,поверка 2024,1,1-354555257,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,20005478,15.07.2024,14.07.2028,С-БУТ/15-07-2024/354555257,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 2.2.1-Б-20,гвс,Т-4,20005288,,14/07/2028,до 15.09.2025,поверка 2024,1,1-354555322,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,20005288,15.07.2024,14.07.2028,С-БУТ/15-07-2024/354555322,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,КТПТР-06-45,гвс,термопары,191/191А,,23/06/2028,до 15.09.2025,поверка 2024,3,1-469248758,"ФБУ ""ЦСМ ИМ. А.М. МУРАТШИНА В РЕСПУБЛИКЕ БАШКОРТОСТАН""",21605-06,Комплекты термопреобразователей платиновых технических разностных,"КТПТР-06, КТПТР-07, КТПТР-08",Нет модификации,191/191А,26.09.2025,25.09.2029,С-АБ/26-09-2025/469248758,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,КАРАТ-2001-01,отопление,теплорегистратор,10310309,,08/06/2026,6/8/26,поверка 2023,3,1-362309541,"ООО НПП ""ЭЛЕМЕР""",67944-17,Измерители технологические цифровые,ИТЦ 420,ИТЦ 420ЕХД/М2-5,10310309,12.08.2024,11.08.2026,С-ВСП/12-08-2024/362309541,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ПРЭМ-Д-20,отопление,Т-1,205647,,15/07/2029,6/8/26,поверка 2025,1,1-449184543,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 20,205647,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184543,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ПРЭМ-Д-20,отопление,Т-2,206662,,15/07/2029,6/8/26,поверка 2025,1,1-449184542,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 20,206662,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184542,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,КТСП-Н-45,отопление,термопары,2855г/2855х,,15/07/2029,6/8/26,поверка 2025,1,1-449184541,ООО «ТЕСТПРОМ»,38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,2855г/2855х,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184541,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ETWI-20,гвс,Т-3,2443301,,25/07/2026,6/8/26,поверка 2025,2,1-455230708,"ФБУ ""ТЮМЕНСКИЙ ЦСМ""",72112-18,Весы электронные,Штрих-СЛИМ,Штрих-СЛИМ 300 15-2.5 К Ю,2443301,12.08.2025,11.08.2026,С-ВЯ/12-08-2025/455230708,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ВСТ-15,гвс,Т-4,231028054,,27/11/2029,6/8/26,замена 2023,1,1-297394779,"АО ""ТЕПЛОВОДОМЕР""",51794-12,Счетчики холодной и горячей воды,"ВСХ, ВСХд, ВСГ, ВСГд, ВСТ",ВСТ-15,231028054,27.11.2023,26.11.2029,С-БХТ/27-11-2023/297394779,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,КТСП-Н-45,гвс,термопары,6868г/6868х,,15/07/2029,6/8/26,поверка 2025,1,1-449184540,ООО «ТЕСТПРОМ»,38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,6868г/6868х,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184540,true,
sverdlova-18,sverdlova-18-itp1,ИТП-1,13/07/2015,ВСТН-25,гвс,Т-3,40302222,,14/04/2031,до 14.04.2031,поверка 2025,1,1-426863363,"ФБУ ""УРАЛТЕСТ""",61402-15,Счетчики воды крыльчатые,"ВСХН, ВСХНд, ВСГН, ВСГНд, ВСТН",ВСТН,40302222,15.04.2025,14.04.2029,С-СЕ/15-04-2025/426863363,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,6941008,,27/05/2026,до 15.09.2025,поверка 2022,1,1-159157825,ООО «Метроконтроль»,30485-05,Теплорегистраторы,КАРАТ,КАРАТ мод.2001-01,6941008,27.05.2022,26.05.2026,С-ДШТ/27-05-2022/159157825,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-1,20003028,,13/07/2026,до 15.09.2025,поверка 2022,1,1-170621183,ООО «Метроконтроль»,31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.21-Б-20,20003028,13.07.2022,12.07.2026,С-ДШТ/13-07-2022/170621183,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-2,201032998,,23/06/2026,до 15.09.2025,поверка 2022,1,1-165541245,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,201032998,23.06.2022,22.06.2026,С-ДШТ/23-06-2022/165541245,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,КТПТР-01-60,отопление,термопары,12424/12424А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749277,ООО «Метроконтроль»,14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,12424/12424А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749277,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,ETW-I-N-20,гвс,Т-3,610575,,10/06/2025,до 15.09.2025,замена 2021,1,1-43088750,"ООО ""МИНОЛЬ ЭНЕРГОСБЕРЕЖЕНИЕ""",48241-11,Счетчики холодной и горячей воды крыльчатые одноструйные,ET,ETW-N-АМ,610575,02.02.2021,01.02.2025,С-ВХХ/02-02-2021/43088750,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,ETW-I-N-15,гвс,Т-4,40328533,,12/07/2027,до 15.09.2025,замена 2022,1,1-179024244,"ООО ""МЕТРОСТАНДАРТ""",61496-15,Теплосчетчики,Теплоучет-1,Теплоучёт-1,40328533,08.08.2022,07.08.2027,С-ДУГ/08-08-2022/179024244,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,КТПТР-06-35,гвс,термопары,3480/3480А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749274,ООО «Метроконтроль»,46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-06,3480/3480А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749274,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,КАРАТ-307,отопление,теплорегистратор,10500512,,30/09/2028,до 15.09.2025,поверка 2024,2,1-463276000,"ООО НПП ""ЭЛЕМЕР""",58808-14,Термопреобразователи сопротивления из платины и меди и их чувствительные элементы,ТС и ЧЭ,ТС-1288,10500512,08.09.2025,07.09.2027,С-ВСП/08-09-2025/463276000,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-40,отопление,Т-1,2002033,,22/09/2028,до 15.09.2025,поверка 2024,10,1-462757140,ФБУ «КУЗБАССКИЙ ЦСМ»,18754-12,Газоанализаторы,ХОББИТ-Т,модификация стационарный,2002033,09.09.2025,08.09.2026,С-БЧ/09-09-2025/462757140,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-40,отопление,Т-2,1047021,,04/09/2028,до 15.09.2025,поверка 2024,5,1-486980574,"ООО ""МЦМ""",76349-19,Трансформаторы тока,"ТТК, ТТК-А",ТТК-40,1047021,01.12.2025,30.11.2029,С-ДИО/01-12-2025/486980574,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,КТСП-Н-80,отопление,термопары,26247г/26247х,,29/08/2028,до 15.09.2025,поверка 2024,1,1-366582402,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,26247Г/26247Х,30.08.2024,29.08.2028,С-БУТ/30-08-2024/366582402,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-25,гвс,Т-3,1149037,,10/09/2028,до 15.09.2025,поверка 2024,3,1-369837139,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л 25,1149037,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369837139,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-20,гвс,Т-4,1156864,,10/09/2028,до 15.09.2025,поверка 2024,2,1-369996032,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л-20,1156864,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369996032,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,КТПТР-06-45,гвс,термопары,4184/4184А,,29/08/2028,до 15.09.2025,поверка 2024,4,1-464110625,"ООО ""СОКОЛ""",46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-01,4184/4184А,30.08.2025,29.08.2029,С-ЕМЫ/30-08-2025/464110625,true,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,КАРАТ-2001-01,отопление,теплорегистратор,9780309,,29/07/2025,до15.09.2025,поверка 2021,1,1-82644183,ООО «Метроконтроль»,30485-05,Теплорегистраторы,КАРАТ,КАРАТ мод.2001-01,9780309,29.07.2021,28.07.2025,С-ДШТ/29-07-2021/82644183,true,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-1,233158,,26/08/2025,до15.09.2025,поверка 2021,12,1-464860301,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",82798-21,Дозиметры индивидуальные рентгеновские и гамма-излучений,ДКГ-РМ1621,ДКГ-РМ1621М,233158,16.09.2025,15.09.2026,С-АШ/16-09-2025/464860301,true,
